"title","date_time_begin","date_time_end","url","location_name","location_lat","location_lng","tags"
"Office Community Day","2010-06-15T09:15:00","2010-06-15T18:20:00","http://www.vsto-taskforce.de/wikis/ocd2010/hauptseite.aspx","Microsoft München","48.29045","11.58162",""
".net Developers Group","2010-06-15T18:00:00","","http://www.munichdot.net/Events/598.aspx","","","",""
"Microsoft BizSpark Camp","2010-06-15T18:00:00","","http://www.microsoft.com/germany/events/eventdetail.aspx?EventID=1032451762","Events over Munich","48.1317872","11.6144655",""
"Erfahrungen zu agiler Softwareentwicklung","2010-06-15T18:30:00","","http://wwwspies.informatik.tu-muenchen.de/gi/","","","",""
"Open Web Application Security Project","2010-06-15T19:00:00","","http://www.owasp.org/index.php/OWASP_German_Chapter_Stammtisch_Initiative#tab=M.C3.BCnchen","Restaurant/Biergarten Löwe und Raute","48.1495787","11.5488442",""
"OpenStreetMap-Treff","2010-06-15T19:00:00","","http://wiki.openstreetmap.org/index.php/M%C3%BCnchen","Bärenwirt, Neuhausen","48.15192","11.52714",""
"Günderabend  -  Persönlichkeit: Grundlage des Unternehmenserfolgs","2010-06-16T18:00:00","","http://www.gategarching.com/termine/gruenderabend","gate Garchinger Technologie- und Gründerzentrum GmbH","48.2686977","11.6649485",""
"Drupal München Meeting","2010-06-16T19:00:00","","http://groups.drupal.org/node/70583","EineWelt Haus","48.13769","11.55287",""
"NerdNite","2010-06-16T20:00:00","","http://muenchen.nerdnite.com/","Puerto Giesing","48.1161117","11.5802059",""
"Mayflower: Messaging Infrastruktur mit Gearman","2010-06-17T18:00:00","","http://blog.mayflower.de/archives/546-Messaging-Infrastruktur-mit-Gearman-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"Groovy, Grails & Griffon User Group München","2010-06-17T19:00:00","","http://ggg.mixxt.de/networks/events/show_event.16803","Billiardclub München","48.1381117","11.5402915",""
"Ruby User Group München","2010-06-17T19:00:00","","http://groups.google.de/group/munich-on-rails","Burda Wireless GmbH","48.1520899","11.6205177",""
"Eclipse Stammtisch München","2010-06-17T19:00:00","","https://www.xing.com/events/eclipse-stammtisch-munchen-520733","Wirtshaus im Grüntal","48.167344","11.6207999",""
"Aufwands- oder Festpreisvereinbarungen im Projekt – Chancen und Risiken","2010-06-21T18:00:00","","http://www.gpm-ipma.de/events/veranstaltungsdetails/event/pm-talk-themenzentrierter-erfahrungsaustausch.html","Restaurant im Theater Gut Nederling","48.16803","11.51639",""
"Java User Group: Webentwicklung mit dem Play! Framework","2010-06-21T19:00:00","","http://www.jugm.de/","Firma mgm technology partners","48.1881217","11.5856197",""
"Social Media Club München ""Kultur & Social Media""","2010-06-21T19:00:00","","http://www.xing.com/events/social-media-club-munchen-kultur-social-media-526730","Puerto Giesing","48.1161117","11.5802059",""
"Microsoft Identity Management Customer Focused Design","2010-06-22T13:15:00","2010-06-22T17:00:00","http://www.microsoft.com/germany/events/eventdetail.aspx?EventID=1032452789","Microsoft München","48.29045","11.58162",""
"Android Usergroup München Treffen (+Bada)","2010-06-22T19:00:00","","https://www.xing.com/events/android-usergroup-munchen-treffen-+bada-519056","PC Welt (IDG)","48.1801314","11.5935524",""
"TechTalk: Debian Paketierung","2010-06-22T19:00:00","","http://www.opensourceschool.de/techtalks/gratis/schulung/techtalk-debian-paketierung-eintritt-frei-1/","Open Source School","48.1510227","11.5757012",""
".NET Coding Dojo Empowered!","2010-06-22T19:00:00","","https://www.xing.com/events/net-coding-dojo-empowered-508914","Holiday Inn Munich City Center","48.130607","11.589468",""
"Azure Information Day","2010-06-24T10:00:00","2010-06-24T17:00:00","http://www.event-team.com/events/azure/","","","",""
"Mayflower: Test Driven Development: Adoption Pattern","2010-06-24T18:00:00","","http://blog.mayflower.de/archives/554-Test-Driven-Development-Adoption-Pattern-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"Python User Group","2010-06-24T18:30:00","","http://wiki.python.de/User%20Group%20M%C3%BCnchen","LMU (Informatik)","48.149749","11.594388",""
"OpenSolaris User Group","2010-06-24T19:00:00","2010-06-24T23:00:00","http://hub.opensolaris.org/bin/view/User+Group+mucosug/Meetings","Café SAX","48.1300015","11.5706862",""
"µc³: mehrvortraegewagen","2010-06-24T20:00:00","","https://wiki.muc.ccc.de/mehrvortraegewagen","Chaos Computer Club München (CCC)","48.153661358","11.5607768297",""
"Open-Source-Treffen","2010-06-25T18:00:00","","http://www.opensourcetreffen.de/","Café Netzwerk","48.14403","11.56236",""
"Webtech Drupal Biergarten","2010-06-25T19:00:00","2010-06-25T22:00:00","https://www.xing.com/events/webtech-drupal-biergarten-522167","Hofbräukeller am Wiener Platz","48.134027","11.5953283",""
"Drupal LAN Party","2010-06-27T15:00:00","","http://groups.drupal.org/node/70578","Jugendtreff Akku","48.1120840155","11.5726161003",""
"AK EAM: Erfahrungsbericht aus aktuellen Veranstaltungen zu EAM","2010-06-28T19:00:00","","http://www.akeam.de/","Cirquent GmbH","48.1372535533","11.6472458839",""
"Google Technology User Group: GData Stammtisch","2010-06-29T19:00:00","","http://sites.google.com/a/gtugs.org/munich/","Niederlassung","48.1326463388206","11.5771876145444",""
"Mayflower: Volltextsuche mit Apache Solr und PHP","2010-07-01T18:00:00","","http://blog.mayflower.de/archives/555-Volltextsuche-mit-Apache-Solr-und-PHP-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"PowerShell Community Treffen","2010-07-01T18:00:00","","http://www.powershell-ag.de/ps/CommunityTreffen/tabid/117/Default.aspx","Microsoft München","48.29045","11.58162",""
"Ticketverlosung: Kulturtwittwoch, BMW Welt","2010-07-01T19:00:00","","https://www.xing.com/events/ticketverlosung-kulturtwittwoch-bmw-welt-511209","BMW Welt","48.1714582","11.5419624",""
"fix und freitags KW 26: Rechtliche Tipps, Tricks und Wissenswertes für jedes Business","2010-07-02T10:00:00","2010-07-02T12:00:00","https://www.xing.com/events/fix-freitags-kw-26-rechtliche-tipps-tricks-wissenswertes-jedes-business-530403","Combinat 56","48.1635557634501","11.558330655098",""
"Munich TYPO3 Usergroup","2010-07-06T19:00:00","","http://www.mtug.de","Kulturzentrum Giesinger Bahnhof","48.1102657","11.5961886",""
"µc³: mehrvortraegewagen","2010-07-06T20:00:00","","https://wiki.muc.ccc.de/mehrvortraegewagen","Chaos Computer Club München (CCC)","48.153661358","11.5607768297",""
"Mayflower: UML","2010-07-08T18:00:00","","http://blog.mayflower.de/archives/558-UML-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"Open-Source-Treffen","2010-07-09T18:00:00","","http://www.opensourcetreffen.de/","Café Netzwerk","48.14403","11.56236",""
"Webtech Wordpress Biergarten","2010-07-09T19:00:00","2010-07-09T22:00:00","https://www.xing.com/events/webtech-wordpress-biergarten-522169","Hofbräukeller am Wiener Platz","48.134027","11.5953283",""
"Ubuntu Anwendertreffen","2010-07-09T19:00:00","","http://wiki.ubuntuusers.de/Anwendertreffen/M%C3%BCnchen","Froschkönig","48.1509485","11.5424327",""
"Ruby User Group München","2010-07-12T19:00:00","","http://ruby-muenchen.de/treffen","Valiton GmbH","48.1258028","11.5392454",""
"GUUG: Devops – A new breed of Systems Administrators","2010-07-12T19:00:00","","http://www.guug.de/lokal/muenchen/index.html","","","",""
"Agile Tuesday","2010-07-13T19:00:00","","http://agiletuesday.org/","Conti Bistro im Haus der Bayerischen Wirtschaft","48.1430956766712","11.5700626373291",""
"µc³ Öffentliches Treffen","2010-07-13T19:30:00","","http://muc.ccc.de/treffen.html.de","Chaos Computer Club München (CCC)","48.153661358","11.5607768297",""
"NerdNite","2010-07-13T20:00:00","","http://puerto-giesing.de/events/nerd-nite3","Puerto Giesing","48.1161117","11.5802059",""
"Mac Treff München","2010-07-14T19:00:00","","http://www.mactreffmuenchen.de","Gaststätte „Goldener Hirsch“","48.14986","11.52847",""
"Groovy, Grails & Griffon User Group","2010-07-15T19:00:00","","http://ggg.mixxt.de/networks/events/show_event.16805","Billiardclub München","48.1381117","11.5402915",""
"Debian Bug Squashing Party","2010-07-16T18:00:00","2010-07-18T00:00:00","http://wiki.debian.org/BSP2010/Munich","","","",""
"Classpath Scanning mit eXtcos","2010-07-19T19:00:00","","http://haug-server.dyndns.org/confluence/display/JUGM/JUGM+Termine","Firma mgm technology partners","48.1881217","11.5856197",""
"OpenStreetMap-Treff","2010-07-20T19:00:00","","http://wiki.openstreetmap.org/index.php/M%C3%BCnchen","Bärenwirt, Neuhausen","48.15192","11.52714",""
"TechTalk: TYPO3","2010-07-20T19:00:00","","http://www.opensourceschool.de/techtalks/gratis/schulung/techtalk-typo3-eintritt-frei/","","","",""
"Drupal München Meeting","2010-07-21T19:00:00","","http://groups.drupal.org/node/80159","EineWelt Haus","48.13769","11.55287",""
"Lean-Netzwerktreffen","2010-07-22T18:30:00","","http://www.xing.com/net/lean/lean-thinkers-regionaltreffen-81798/lean-thinkers-treffen-in-munchen-17029534/26888534/#26888534","Villa Flora","48.131882","11.5296433",""
"Tweet Up Your Life","2010-07-22T19:00:00","2010-07-22T23:30:00","http://puerto-giesing.de/events/tweet-up-your-life","Puerto Giesing","48.1161117","11.5802059",""
"Webtech LAMP Biergarten","2010-07-23T19:00:00","2010-07-23T22:00:00","https://www.xing.com/events/webtech-lamp-biergarten-522173","Hofbräukeller am Wiener Platz","48.134027","11.5953283",""
"AK Enterprise Architecture Management","2010-07-26T18:30:00","","http://www.akeam.de/","park cafe münchen gmbh","48.14242","11.56473",""
"Webmontag","2010-07-26T19:00:00","","http://webmontag.de/location/muenchen/index","Mediadesign Hochschule","48.1165888","11.603602",""
"Nagios Stammtisch","2010-07-27T18:00:00","","http://www.nagios-portal.org/wbb/index.php?page=Thread&threadID=10837&pageNo=15","Firma TESIS","48.09886","11.53357",""
"Mashable Meetup","2010-07-27T19:00:00","","http://www.meetup.com/Mashable/12362/","Restaurant Mehlfeld's","48.1192934533","11.4908409119",""
"Scrumtisch","2010-07-27T19:00:00","2010-07-27T22:00:00","https://www.xing.com/events/scrumtisch-27-7-2010-520165","Bayerischer Rundfunk","48.14298","11.55403",""
"mehrvorträgewagen","2010-07-27T20:00:00","","https://wiki.muc.ccc.de/mehrvortraegewagen","Chaos Computer Club München (CCC)","48.153661358","11.5607768297",""
"GTUG Munich Stammtisch","2010-07-28T19:00:00","","http://munich.gtugs.org","Niederlassung","48.1326463388206","11.5771876145444",""
"Mayflower: Frontend-Performance steigern","2010-07-29T18:00:00","","http://blog.mayflower.de/archives/564-Frontend-Performance-steigern-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"Webtech Freelancer Frühstück","2010-08-02T09:00:00","2010-08-02T11:00:00","https://www.xing.com/events/webtech-freelancer-fruhstuck-522176","CADU - Cafe an der Uni","48.1495441","11.5811111",""
"SailFin CAFE: Portable Framework for Simplifying Converged Web application development","2010-08-02T19:00:00","","http://haug-server.dyndns.org/display/JUGM/JUGM%2BTermine","Firma mgm technology partners","48.1881217","11.5856197",""
"Munich TYPO3 Usergroup","2010-08-03T19:00:00","","http://www.mtug.de","Kulturzentrum Giesinger Bahnhof","48.1102657","11.5961886",""
".NET Coding Dojo","2010-08-04T18:30:00","","https://www.xing.com/events/net-coding-dojo-triple-authentische-aktivitat-august-531001","Avanade Munich","48.1781584","11.5914044",""
"TYPO3 meets Biergarten #t3biergarten","2010-08-06T18:00:00","","http://www.t3biergarten.de","Hofbräukeller","48.134027","11.5953283",""
"GameDevMuc","2010-08-09T18:00:00","","http://gamedevmuc.de/","","","",""
"mehrvorträgewagen","2010-08-09T20:00:00","","https://wiki.muc.ccc.de/mehrvortraegewagen","Chaos Computer Club München (CCC)","48.153661358","11.5607768297",""
"Agile Tuesday","2010-08-10T19:00:00","","http://agiletuesday.org/","Conti Bistro im Haus der Bayerischen Wirtschaft","48.1430956766712","11.5700626373291",""
"µc³ Öffentliches Treffen","2010-08-10T19:30:00","","http://muc.ccc.de/treffen.html.de","Puerto Giesing","48.1161117","11.5802059",""
"Mac Treff München","2010-08-11T19:00:00","","http://www.mactreffmuenchen.de","Gaststätte „Goldener Hirsch“","48.14986","11.52847",""
"mehrvorträgewagen","2010-08-11T20:00:00","","https://wiki.muc.ccc.de/mehrvortraegewagen","Chaos Computer Club München (CCC)","48.153661358","11.5607768297",""
"Maflower: Realtime Web - was nach Web 2.0 kommt","2010-08-12T18:00:00","","http://blog.mayflower.de/archives/573-Realtime-Web-was-nach-Web-2.0-kommt-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"Ubuntu Anwendertreffen","2010-08-13T19:00:00","","http://forum.ubuntuusers.de/topic/anwendertreffen-in-muenchen-jeden-2.-sa.-im-m/39/#post-2578669","Froschkönig","48.1509485","11.5424327",""
"Webtech PM Biergarten","2010-08-13T19:00:00","2010-08-13T22:00:00","https://www.xing.com/events/webtech-pm-biergarten-522177","Hofbräukeller am Wiener Platz","48.134027","11.5953283",""
"GTUG Campout: HTML5 WebApplication Hackathon","2010-08-13T19:00:00","2010-08-15T15:00:00","http://munich.gtugs.org/","","","",""
"Mayflower: mysqlnd Plugins","2010-08-16T18:00:00","","http://blog.mayflower.de/archives/574-mysqlnd-Plugins-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"OpenStreetMap-Treff","2010-08-17T19:00:00","","http://wiki.openstreetmap.org/index.php/M%C3%BCnchen","Bärenwirt, Neuhausen","48.15192","11.52714",""
"Open Web Application Security Project","2010-08-17T19:00:00","","http://www.owasp.org/index.php/OWASP_German_Chapter_Stammtisch_Initiative#tab=M.C3.BCnchen","","","",""
"TechTalk: Network Security","2010-08-17T19:00:00","","http://www.opensourceschool.de/techtalks/gratis/schulung/techtalk-network-security-eintritt-frei/","","","",""
"NerdNite","2010-08-17T20:00:00","","http://puerto-giesing.de/events/nerd-nite4","Puerto Giesing","48.1161117","11.5802059",""
"Drupal München Meeting","2010-08-18T19:00:00","","http://groups.drupal.org/node/84274","EineWelt Haus","48.13769","11.55287",""
"Mayflower: Agile PHP Software Development","2010-08-19T18:00:00","","http://blog.mayflower.de/archives/580-Agile-PHP-Software-Development-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"Groovy, Grails & Griffon User Group","2010-08-19T19:00:00","","http://ggg.mixxt.de/networks/events/show_event.16806","Billiardclub München","48.1381117","11.5402915",""
"Ruby User Group München","2010-08-19T19:00:00","","http://ruby-muenchen.de/","","","",""
"mehrvorträgewagen","2010-08-19T20:00:00","","https://wiki.muc.ccc.de/mehrvortraegewagen","Chaos Computer Club München (CCC)","48.153661358","11.5607768297",""
"Mayflower: Verteiltes Verarbeiten mit Hadoop","2010-08-26T18:00:00","","http://blog.mayflower.de/archives/583-Verteiltes-Verarbeiten-mit-Hadoop-VortragMayflower-Muenchen.html","Mayflower","48.1353024510486","11.5853190422058",""
"OpenSolaris UserGroup","2010-08-26T19:00:00","","http://hub.opensolaris.org/bin/view/User+Group+mucosug/Meetings","","","",""
"Mastering Complexity - Jahrestagung Operations Research","2010-08-31T00:00:00","2010-09-03T00:00:00","https://gor.uni-paderborn.de/","","","",""
".Net Coding Dojo","2010-09-01T18:30:00","","https://www.xing.com/events/net-coding-dojo-back-to-the-roots-548238","AutoScout24 GmbH","48.12338","11.60491",""
"Mayflower: “Wie löse ich die „6 degrees of separation“ Problematik effizient","2010-09-02T18:00:00","","http://blog.mayflower.de/","Mayflower","48.1353024510486","11.5853190422058",""
"Drupal Lan-Party die 6.","2010-09-05T15:00:00","","http://groups.drupal.org/node/90634","Jugendtreff Akku","48.1120840155","11.5726161003",""
"TechTalk: Debian Paketierung (Wh.)","2010-09-07T19:00:00","","http://www.opensourceschool.de/techtalks/gratis/schulung/techtalk-debian-paketierung-eintritt-frei-wh/","Open Source School","48.1510227","11.5757012",""
"Munich TYPO3 Usergroup","2010-09-07T19:00:00","","http://www.mtug.de","Kulturzentrum Giesinger Bahnhof","48.1102657","11.5961886",""
"Augmented Reality Stammtisch München","2010-09-07T19:30:00","","http://www.augmented.org/blog/augmented-reality-stammtisch-munchen/","","","",""
"Mac Treff München","2010-09-08T19:00:00","","http://www.mactreffmuenchen.de","Gaststätte „Goldener Hirsch“","48.14986","11.52847",""
"NerdNite","2010-09-08T20:00:00","","http://twitter.com/nerdnite_m","Puerto Giesing","48.1161117","11.5802059",""
"Irgendwie Und SEO - Konferenz Und Networking In München","2010-09-10T13:00:00","","http://www.bing.com/community/blogs/de/archive/2010/08/12/9616573.aspx","Wirtshaus im Schlachthof","48.1234679","11.5574066",""
"TYPO3camp Munich 2010","2010-09-10T18:00:00","2010-09-12T16:00:00","http://typo3camp-munich.mixxt.de","SAE Institute","48.0875316","11.6296303",""
"Ubuntu Anwendertreffen","2010-09-10T19:00:00","","http://forum.ubuntuusers.de/topic/anwendertreffen-in-muenchen-jeden-2.-sa.-im-m/40/#post-2602164","Froschkönig","48.1509485","11.5424327",""
"GUUG: I/O-Virtualisierung","2010-09-13T19:00:00","","http://www.guug.de/lokal/muenchen/index.html","","","",""
